Date,Min,Max,Avg,Precip,state,city_name
2010-05-10,55,69,62.0,-,CA,Los Angeles
2010-05-11,53,69,61.0,-,CA,Los Angeles
2010-05-12,55,74,64.5,-,CA,Los Angeles
2010-05-13,58,76,67.0,-,CA,Los Angeles
2010-05-14,58,73,65.5,-,CA,Los Angeles
2010-05-15,58,73,65.5,-,CA,Los Angeles
2010-05-16,58,73,65.5,-,CA,Los Angeles
2010-05-17,58,64,61.0,-,CA,Los Angeles
2010-05-18,57,69,63.0,0.03,CA,Los Angeles
2010-05-19,59,74,66.5,-,CA,Los Angeles
2010-05-20,59,78,68.5,-,CA,Los Angeles
2010-05-21,59,73,66.0,-,CA,Los Angeles
2010-05-22,56,71,63.5,-,CA,Los Angeles
2010-05-23,56,67,61.5,-,CA,Los Angeles
