last_day_of_the_week,average_temperature,week,year,State,City
2020-01-26,61.214285714285715,4,2020,CA,Los Angeles
2020-02-02,65.92857142857143,5,2020,CA,Los Angeles
2020-02-09,56.57142857142857,6,2020,CA,Los Angeles
2020-02-16,61.142857142857146,7,2020,CA,Los Angeles
2020-02-23,63.785714285714285,8,2020,CA,Los Angeles
2020-03-01,66.92857142857143,9,2020,CA,Los Angeles
2020-03-08,64.28571428571429,10,2020,CA,Los Angeles
2020-03-15,61.357142857142854,11,2020,CA,Los Angeles
2020-03-22,59.0,12,2020,CA,Los Angeles
2020-03-29,59.642857142857146,13,2020,CA,Los Angeles
2020-04-05,64.78571428571429,14,2020,CA,Los Angeles
2020-04-12,59.285714285714285,15,2020,CA,Los Angeles
2020-04-19,65.21428571428571,16,2020,CA,Los Angeles
2020-04-26,73.57142857142857,17,2020,CA,Los Angeles
2020-05-03,71.21428571428571,18,2020,CA,Los Angeles
2020-05-10,75.14285714285714,19,2020,CA,Los Angeles
2020-05-17,69.92857142857143,20,2020,CA,Los Angeles
2020-05-24,68.35714285714286,21,2020,CA,Los Angeles
2020-05-31,68.71428571428571,22,2020,CA,Los Angeles
2020-06-07,71.21428571428571,23,2020,CA,Los Angeles
2020-06-14,75.5,24,2020,CA,Los Angeles
2020-06-21,70.16666666666667,25,2020,CA,Los Angeles
2009-01-04,30.0,1,2009,PA,Philadelphia
2009-01-11,34.92857142857143,2,2009,PA,Philadelphia
2009-01-18,24.071428571428573,3,2009,PA,Philadelphia
2009-01-25,28.285714285714285,4,2009,PA,Philadelphia
2009-02-01,29.857142857142858,5,2009,PA,Philadelphia
2009-02-08,32.42857142857143,6,2009,PA,Philadelphia
2009-02-15,43.0,7,2009,PA,Philadelphia
2009-02-22,34.57142857142857,8,2009,PA,Philadelphia
2009-03-01,37.357142857142854,9,2009,PA,Philadelphia
2009-03-08,37.642857142857146,10,2009,PA,Philadelphia
2009-03-15,44.5,11,2009,PA,Philadelphia
2009-03-22,45.857142857142854,12,2009,PA,Philadelphia
2009-03-29,46.57142857142857,13,2009,PA,Philadelphia
2009-04-05,53.357142857142854,14,2009,PA,Philadelphia
2009-04-12,48.714285714285715,15,2009,PA,Philadelphia
2009-04-19,51.42857142857143,16,2009,PA,Philadelphia
2009-04-26,59.642857142857146,17,2009,PA,Philadelphia
2009-05-03,64.78571428571429,18,2009,PA,Philadelphia
2009-05-10,62.42857142857143,19,2009,PA,Philadelphia
2009-05-17,64.57142857142857,20,2009,PA,Philadelphia
2009-05-24,66.92857142857143,21,2009,PA,Philadelphia
2009-05-31,68.14285714285714,22,2009,PA,Philadelphia
2009-06-07,66.57142857142857,23,2009,PA,Philadelphia
2009-06-14,72.14285714285714,24,2009,PA,Philadelphia
2009-06-21,68.28571428571429,25,2009,PA,Philadelphia
2009-06-28,75.78571428571429,26,2009,PA,Philadelphia
2009-07-05,74.92857142857143,27,2009,PA,Philadelphia
2009-07-12,73.78571428571429,28,2009,PA,Philadelphia
2009-07-19,75.5,29,2009,PA,Philadelphia
2009-07-26,75.28571428571429,30,2009,PA,Philadelphia
2009-08-02,79.64285714285714,31,2009,PA,Philadelphia
2009-08-09,76.78571428571429,32,2009,PA,Philadelphia
2009-08-16,79.5,33,2009,PA,Philadelphia
2009-08-23,81.57142857142857,34,2009,PA,Philadelphia
2009-08-30,76.85714285714286,35,2009,PA,Philadelphia
2009-09-06,70.78571428571429,36,2009,PA,Philadelphia
2009-09-13,67.78571428571429,37,2009,PA,Philadelphia
2009-09-20,66.71428571428571,38,2009,PA,Philadelphia
2009-09-27,69.35714285714286,39,2009,PA,Philadelphia
2009-10-04,61.714285714285715,40,2009,PA,Philadelphia
2009-10-11,60.92857142857143,41,2009,PA,Philadelphia
2009-10-18,47.57142857142857,42,2009,PA,Philadelphia
2009-10-25,58.0,43,2009,PA,Philadelphia
2009-11-01,56.214285714285715,44,2009,PA,Philadelphia
2009-11-08,48.785714285714285,45,2009,PA,Philadelphia
2009-11-15,54.857142857142854,46,2009,PA,Philadelphia
2009-11-22,51.785714285714285,47,2009,PA,Philadelphia
2009-11-29,48.285714285714285,48,2009,PA,Philadelphia
2009-12-06,44.285714285714285,49,2009,PA,Philadelphia
2009-12-13,37.92857142857143,50,2009,PA,Philadelphia
2009-12-20,34.214285714285715,51,2009,PA,Philadelphia
2009-12-27,34.357142857142854,52,2009,PA,Philadelphia
2010-01-03,29.357142857142858,53,2009,PA,Philadelphia
2010-01-10,28.5,1,2010,PA,Philadelphia
2010-01-17,34.92857142857143,2,2010,PA,Philadelphia
2010-01-24,39.357142857142854,3,2010,PA,Philadelphia
2010-01-31,31.642857142857142,4,2010,PA,Philadelphia
2010-02-07,29.642857142857142,5,2010,PA,Philadelphia
2010-02-14,28.714285714285715,6,2010,PA,Philadelphia
2010-02-21,33.785714285714285,7,2010,PA,Philadelphia
2010-02-28,34.92857142857143,8,2010,PA,Philadelphia
2010-03-07,40.92857142857143,9,2010,PA,Philadelphia
2010-03-14,48.0,10,2010,PA,Philadelphia
2010-03-21,53.57142857142857,11,2010,PA,Philadelphia
2010-03-28,49.714285714285715,12,2010,PA,Philadelphia
2010-04-04,56.0,13,2010,PA,Philadelphia
2010-04-11,64.5,14,2010,PA,Philadelphia
2010-04-18,55.42857142857143,15,2010,PA,Philadelphia
2010-04-25,57.0,16,2010,PA,Philadelphia
2010-05-02,61.285714285714285,17,2010,PA,Philadelphia
2010-05-09,67.35714285714286,18,2010,PA,Philadelphia
2010-05-16,60.0,19,2010,PA,Philadelphia
2010-05-23,65.07142857142857,20,2010,PA,Philadelphia
2010-05-30,73.14285714285714,21,2010,PA,Philadelphia
2010-06-06,80.57142857142857,22,2010,PA,Philadelphia
2010-06-13,71.85714285714286,23,2010,PA,Philadelphia
2010-06-20,76.64285714285714,24,2010,PA,Philadelphia
2010-06-27,82.78571428571429,25,2010,PA,Philadelphia
2010-07-04,77.85714285714286,26,2010,PA,Philadelphia
2010-07-11,84.5,27,2010,PA,Philadelphia
2010-07-18,82.35714285714286,28,2010,PA,Philadelphia
2010-07-25,84.78571428571429,29,2010,PA,Philadelphia
2010-08-01,79.14285714285714,30,2010,PA,Philadelphia
2010-08-08,80.28571428571429,31,2010,PA,Philadelphia
2010-08-15,80.64285714285714,32,2010,PA,Philadelphia
2010-08-22,80.07142857142857,33,2010,PA,Philadelphia
2010-08-29,73.64285714285714,34,2010,PA,Philadelphia
2010-09-05,80.14285714285714,35,2010,PA,Philadelphia
2010-09-12,71.14285714285714,36,2010,PA,Philadelphia
2010-09-19,69.85714285714286,37,2010,PA,Philadelphia
2010-09-26,74.07142857142857,38,2010,PA,Philadelphia
2010-10-03,67.92857142857143,39,2010,PA,Philadelphia
2010-10-10,60.142857142857146,40,2010,PA,Philadelphia
2010-10-17,59.142857142857146,41,2010,PA,Philadelphia
2010-10-24,55.357142857142854,42,2010,PA,Philadelphia
2010-10-31,60.5,43,2010,PA,Philadelphia
2010-11-07,45.857142857142854,44,2010,PA,Philadelphia
2010-11-14,51.42857142857143,45,2010,PA,Philadelphia
2010-11-21,50.142857142857146,46,2010,PA,Philadelphia
2010-11-28,46.07142857142857,47,2010,PA,Philadelphia
2010-12-05,41.142857142857146,48,2010,PA,Philadelphia
2010-12-12,34.214285714285715,49,2010,PA,Philadelphia
2010-12-19,27.642857142857142,50,2010,PA,Philadelphia
2010-12-26,32.42857142857143,51,2010,PA,Philadelphia
2011-01-02,34.857142857142854,52,2010,PA,Philadelphia
2011-01-09,30.0,1,2011,PA,Philadelphia
2011-01-16,26.285714285714285,2,2011,PA,Philadelphia
2011-01-23,28.285714285714285,3,2011,PA,Philadelphia
2011-01-30,28.642857142857142,4,2011,PA,Philadelphia
2011-02-06,32.0,5,2011,PA,Philadelphia
2011-02-13,30.928571428571427,6,2011,PA,Philadelphia
2011-02-20,45.285714285714285,7,2011,PA,Philadelphia
2011-02-27,37.5,8,2011,PA,Philadelphia
2011-03-06,43.714285714285715,9,2011,PA,Philadelphia
2011-03-13,45.142857142857146,10,2011,PA,Philadelphia
2011-03-20,49.785714285714285,11,2011,PA,Philadelphia
2011-03-27,40.92857142857143,12,2011,PA,Philadelphia
2011-04-03,42.357142857142854,13,2011,PA,Philadelphia
2011-04-10,51.642857142857146,14,2011,PA,Philadelphia
2011-04-17,56.357142857142854,15,2011,PA,Philadelphia
2011-04-24,57.857142857142854,16,2011,PA,Philadelphia
2011-05-01,66.85714285714286,17,2011,PA,Philadelphia
2011-05-08,62.07142857142857,18,2011,PA,Philadelphia
2011-05-15,63.5,19,2011,PA,Philadelphia
2011-05-22,65.35714285714286,20,2011,PA,Philadelphia
2011-05-29,76.0,21,2011,PA,Philadelphia
2011-06-05,75.5,22,2011,PA,Philadelphia
2011-06-12,77.57142857142857,23,2011,PA,Philadelphia
2011-06-19,73.21428571428571,24,2011,PA,Philadelphia
2011-06-26,77.0,25,2011,PA,Philadelphia
2011-07-03,77.35714285714286,26,2011,PA,Philadelphia
2011-07-10,81.92857142857143,27,2011,PA,Philadelphia
2011-07-17,80.28571428571429,28,2011,PA,Philadelphia
2011-07-24,86.92857142857143,29,2011,PA,Philadelphia
2011-07-31,82.64285714285714,30,2011,PA,Philadelphia
2011-08-07,79.07142857142857,31,2011,PA,Philadelphia
2011-08-14,77.0,32,2011,PA,Philadelphia
2011-08-21,76.71428571428571,33,2011,PA,Philadelphia
2011-08-28,73.78571428571429,34,2011,PA,Philadelphia
2011-09-04,72.92857142857143,35,2011,PA,Philadelphia
2011-09-11,73.21428571428571,36,2011,PA,Philadelphia
2011-09-18,67.5,37,2011,PA,Philadelphia
2011-09-25,69.92857142857143,38,2011,PA,Philadelphia
2011-10-02,67.85714285714286,39,2011,PA,Philadelphia
2011-10-09,60.357142857142854,40,2011,PA,Philadelphia
2011-10-16,64.78571428571429,41,2011,PA,Philadelphia
2011-10-23,58.42857142857143,42,2011,PA,Philadelphia
2011-10-30,49.57142857142857,43,2011,PA,Philadelphia
2011-11-06,47.92857142857143,44,2011,PA,Philadelphia
2011-11-13,50.785714285714285,45,2011,PA,Philadelphia
2011-11-20,52.642857142857146,46,2011,PA,Philadelphia
2011-11-27,51.285714285714285,47,2011,PA,Philadelphia
2011-12-04,48.785714285714285,48,2011,PA,Philadelphia
2011-12-11,45.714285714285715,49,2011,PA,Philadelphia
2011-12-18,40.92857142857143,50,2011,PA,Philadelphia
2011-12-25,43.857142857142854,51,2011,PA,Philadelphia
2012-01-01,42.42857142857143,52,2011,PA,Philadelphia
2012-01-08,36.285714285714285,1,2012,PA,Philadelphia
2012-01-15,36.785714285714285,2,2012,PA,Philadelphia
2012-01-22,32.714285714285715,3,2012,PA,Philadelphia
2012-01-29,43.57142857142857,4,2012,PA,Philadelphia
2012-02-05,43.285714285714285,5,2012,PA,Philadelphia
2012-02-12,35.5,6,2012,PA,Philadelphia
2012-02-19,40.42857142857143,7,2012,PA,Philadelphia
2012-02-26,44.0,8,2012,PA,Philadelphia
2012-03-04,44.57142857142857,9,2012,PA,Philadelphia
2012-03-11,45.357142857142854,10,2012,PA,Philadelphia
2012-03-18,57.142857142857146,11,2012,PA,Philadelphia
2012-03-25,61.5,12,2012,PA,Philadelphia
2012-04-01,48.5,13,2012,PA,Philadelphia
2012-04-08,52.785714285714285,14,2012,PA,Philadelphia
2012-04-15,56.0,15,2012,PA,Philadelphia
2012-04-22,63.357142857142854,16,2012,PA,Philadelphia
2012-04-29,51.285714285714285,17,2012,PA,Philadelphia
2012-05-06,61.07142857142857,18,2012,PA,Philadelphia
2012-05-13,63.714285714285715,19,2012,PA,Philadelphia
2012-05-20,67.71428571428571,20,2012,PA,Philadelphia
2012-05-27,73.0,21,2012,PA,Philadelphia
2012-06-03,73.5,22,2012,PA,Philadelphia
2012-06-10,69.07142857142857,23,2012,PA,Philadelphia
2012-06-17,71.85714285714286,24,2012,PA,Philadelphia
2012-06-24,78.28571428571429,25,2012,PA,Philadelphia
2012-07-01,78.64285714285714,26,2012,PA,Philadelphia
2012-07-08,85.71428571428571,27,2012,PA,Philadelphia
2012-07-15,80.21428571428571,28,2012,PA,Philadelphia
2012-07-22,79.64285714285714,29,2012,PA,Philadelphia
2012-07-29,81.71428571428571,30,2012,PA,Philadelphia
2012-08-05,81.28571428571429,31,2012,PA,Philadelphia
2012-08-12,79.64285714285714,32,2012,PA,Philadelphia
2012-08-19,76.71428571428571,33,2012,PA,Philadelphia
2012-08-26,77.07142857142857,34,2012,PA,Philadelphia
2012-09-02,78.64285714285714,35,2012,PA,Philadelphia
2012-09-09,76.71428571428571,36,2012,PA,Philadelphia
2012-09-16,68.21428571428571,37,2012,PA,Philadelphia
2012-09-23,67.71428571428571,38,2012,PA,Philadelphia
2012-09-30,66.21428571428571,39,2012,PA,Philadelphia
2012-10-07,66.28571428571429,40,2012,PA,Philadelphia
2012-10-14,54.57142857142857,41,2012,PA,Philadelphia
2012-10-21,59.642857142857146,42,2012,PA,Philadelphia
2012-10-28,61.285714285714285,43,2012,PA,Philadelphia
2012-11-04,47.785714285714285,44,2012,PA,Philadelphia
2012-11-11,44.0,45,2012,PA,Philadelphia
2012-11-18,46.714285714285715,46,2012,PA,Philadelphia
2012-11-25,44.857142857142854,47,2012,PA,Philadelphia
2012-12-02,40.857142857142854,48,2012,PA,Philadelphia
2012-12-09,47.285714285714285,49,2012,PA,Philadelphia
2012-12-16,44.642857142857146,50,2012,PA,Philadelphia
2012-12-23,43.92857142857143,51,2012,PA,Philadelphia
2012-12-30,36.714285714285715,52,2012,PA,Philadelphia
2013-01-06,34.857142857142854,1,2013,PA,Philadelphia
2013-01-13,42.714285714285715,2,2013,PA,Philadelphia
2013-01-20,40.857142857142854,3,2013,PA,Philadelphia
2013-01-27,22.928571428571427,4,2013,PA,Philadelphia
2013-02-03,36.785714285714285,5,2013,PA,Philadelphia
2013-02-10,31.714285714285715,6,2013,PA,Philadelphia
2013-02-17,38.42857142857143,7,2013,PA,Philadelphia
2013-02-24,35.0,8,2013,PA,Philadelphia
2013-03-03,39.57142857142857,9,2013,PA,Philadelphia
2013-03-10,41.214285714285715,10,2013,PA,Philadelphia
2013-03-17,42.642857142857146,11,2013,PA,Philadelphia
2013-03-24,39.07142857142857,12,2013,PA,Philadelphia
2013-03-31,43.857142857142854,13,2013,PA,Philadelphia
2013-04-07,45.92857142857143,14,2013,PA,Philadelphia
2013-04-14,60.57142857142857,15,2013,PA,Philadelphia
2013-04-21,57.285714285714285,16,2013,PA,Philadelphia
2013-04-28,54.5,17,2013,PA,Philadelphia
2013-05-05,57.714285714285715,18,2013,PA,Philadelphia
2013-05-12,64.5,19,2013,PA,Philadelphia
2013-05-19,61.857142857142854,20,2013,PA,Philadelphia
2013-05-26,67.57142857142857,21,2013,PA,Philadelphia
2013-06-02,74.85714285714286,22,2013,PA,Philadelphia
2013-06-09,70.0,23,2013,PA,Philadelphia
2013-06-16,73.14285714285714,24,2013,PA,Philadelphia
2013-06-23,73.35714285714286,25,2013,PA,Philadelphia
2013-06-30,80.07142857142857,26,2013,PA,Philadelphia
2013-07-07,81.85714285714286,27,2013,PA,Philadelphia
2013-07-14,80.64285714285714,28,2013,PA,Philadelphia
2013-07-21,86.28571428571429,29,2013,PA,Philadelphia
2013-07-28,76.07142857142857,30,2013,PA,Philadelphia
2013-08-04,74.14285714285714,31,2013,PA,Philadelphia
2013-08-11,75.35714285714286,32,2013,PA,Philadelphia
2013-08-18,72.35714285714286,33,2013,PA,Philadelphia
2013-08-25,74.5,34,2013,PA,Philadelphia
2013-09-01,77.85714285714286,35,2013,PA,Philadelphia
2013-09-08,72.0,36,2013,PA,Philadelphia
2013-09-15,71.42857142857143,37,2013,PA,Philadelphia
2013-09-22,63.92857142857143,38,2013,PA,Philadelphia
2013-09-29,63.214285714285715,39,2013,PA,Philadelphia
2013-10-06,72.35714285714286,40,2013,PA,Philadelphia
2013-10-13,62.42857142857143,41,2013,PA,Philadelphia
2013-10-20,61.0,42,2013,PA,Philadelphia
2013-10-27,50.92857142857143,43,2013,PA,Philadelphia
2013-11-03,55.214285714285715,44,2013,PA,Philadelphia
2013-11-10,48.42857142857143,45,2013,PA,Philadelphia
2013-11-17,46.214285714285715,46,2013,PA,Philadelphia
2013-11-24,44.357142857142854,47,2013,PA,Philadelphia
2013-12-01,37.5,48,2013,PA,Philadelphia
2013-12-08,44.142857142857146,49,2013,PA,Philadelphia
2013-12-15,31.642857142857142,50,2013,PA,Philadelphia
2013-12-22,41.642857142857146,51,2013,PA,Philadelphia
2013-12-29,38.285714285714285,52,2013,PA,Philadelphia
2014-01-05,28.571428571428573,1,2014,PA,Philadelphia
2014-01-12,30.785714285714285,2,2014,PA,Philadelphia
2014-01-19,36.92857142857143,3,2014,PA,Philadelphia
2014-01-26,21.785714285714285,4,2014,PA,Philadelphia
2014-02-02,28.357142857142858,5,2014,PA,Philadelphia
2014-02-09,30.285714285714285,6,2014,PA,Philadelphia
2014-02-16,27.214285714285715,7,2014,PA,Philadelphia
2014-02-23,40.785714285714285,8,2014,PA,Philadelphia
2014-03-02,28.714285714285715,9,2014,PA,Philadelphia
2014-03-09,32.357142857142854,10,2014,PA,Philadelphia
2014-03-16,43.214285714285715,11,2014,PA,Philadelphia
2014-03-23,41.357142857142854,12,2014,PA,Philadelphia
2014-03-30,39.0,13,2014,PA,Philadelphia
2014-04-06,49.714285714285715,14,2014,PA,Philadelphia
2014-04-13,58.142857142857146,15,2014,PA,Philadelphia
2014-04-20,51.57142857142857,16,2014,PA,Philadelphia
2014-04-27,56.0,17,2014,PA,Philadelphia
2014-05-04,58.214285714285715,18,2014,PA,Philadelphia
2014-05-11,64.28571428571429,19,2014,PA,Philadelphia
